지점명,월,노장해발고도,평균기온,최고기온,최저기온,일최다강수량,1시간최다강수량,10분최다강수량,합계 일조시간,일조율,월평균강수량,월별강수량편차,시도시군구
태백,8,714.45,22.28333333,33.1,13.5,84.95,26.4,10.75,103.55,24.62,285.35,159.4,태백시
태백,9,714.45,16.71666667,27.88333333,6.1,97.3,23.95,8.383333333,105.0333333,28.15666667,252.2666667,332.6,태백시
태백,10,714.45,10.18333333,23.65,-1.833333333,43.36666667,8.316666667,2.15,126.2833333,36.22,93.3,237.6,태백시
태백,11,714.45,4.966666667,19.13333333,-7.85,29.06666667,0.0,0.0,129.45,42.24833333,51.15,35.4,태백시
태백,12,714.45,-2.6,11.15,-15.91666667,12.73333333,0.0,0.0,136.3166667,45.78166667,26.31666667,120.0,태백시
통영,1,31.24,3.583333333,14.7,-7.333333333,29.91666667,0.0,0.0,171.15,54.535,45.13333333,124.6,통영시
통영,2,31.24,5.45,16.05,-5.133333333,29.1,0.0,0.0,162.5166667,52.69166667,45.81666667,75.0,통영시
통영,3,31.24,10.31666667,20.83333333,-0.233333333,48.25,0.0,0.0,170.2,46.45333333,114.85,161.7,통영시
통영,4,31.24,13.83333333,23.8,4.3,59.6,20.43333333,5.65,189.05,48.48666667,124.5,119.5,통영시
통영,5,31.24,18.0,27.2,9.716666667,46.58333333,10.58333333,4.65,196.7333333,46.37666667,141.0333333,241.0,통영시
통영,6,31.24,21.6,29.26666667,15.15,99.25,26.2,8.833333333,174.2333333,40.135,268.4,309.8,통영시
통영,7,31.24,25.1,32.96666667,19.66666667,115.85,33.88333333,10.73333333,136.6,30.92666667,369.8333333,468.6,통영시
통영,8,31.24,27.01666667,35.08333333,21.2,92.7,46.85,15.7,169.25,40.605,264.25,397.8,통영시
통영,9,31.24,22.85,31.05,15.76666667,93.25,34.38333333,11.06666667,126.7,34.22333333,282.2166667,383.9,통영시
통영,10,31.24,17.41666667,27.5,7.066666667,48.2,17.43333333,6.933333333,187.45,53.425,73.76666667,219.8,통영시
통영,11,31.24,12.13333333,22.93333333,1.283333333,29.76666667,0.0,0.0,171.3166667,55.47166667,47.35,41.0,통영시
통영,12,31.24,5.116666667,16.7,-6.016666667,20.06666667,0.0,0.0,176.25,57.63,33.38333333,63.0,통영시
파주,1,30.005,-4.366666667,9.9,-18.71666667,17.86666667,0.0,0.0,168.3333333,54.95166667,25.26666667,82.1,파주시
파주,2,30.005,-1.383333333,13.01666667,-15.1,12.73333333,0.0,0.0,165.2333333,54.33,19.96666667,53.3,파주시
파주,3,30.005,5.833333333,20.76666667,-7.266666667,26.0,0.0,0.0,191.0666667,51.505,50.71666667,100.3,파주시
파주,4,30.005,11.06666667,26.16666667,-2.833333333,32.91666667,5.95,1.7,200.5166667,50.68333333,67.78333333,104.9,파주시
파주,5,30.005,16.46666667,29.63333333,3.583333333,47.55,11.51666667,6.25,208.7,47.32666667,128.6666667,230.3,파주시
파주,6,30.005,21.2,31.7,11.56666667,74.1,21.5,8.783333333,165.7666667,37.435,183.8166667,459.5,파주시
파주,7,30.005,24.86666667,34.11666667,17.31666667,75.41666667,25.05,9.816666667,153.8333333,34.22166667,240.5,347.4,파주시
파주,8,30.005,25.03333333,34.15,16.65,88.88333333,43.48333333,16.51666667,143.1666667,33.93833333,293.1,553.1,파주시
파주,9,30.005,20.08333333,30.46666667,9.6,70.31666667,22.88333333,8.183333333,159.1666667,42.645,136.3666667,240.1,파주시
파주,10,30.005,12.15,25.71666667,-1.6,38.31666667,17.6,6.233333333,178.6833333,51.345,73.9,178.1,파주시
파주,11,30.005,5.416666667,21.43333333,-8.55,32.98333333,0.0,0.0,146.45,48.045,66.46666667,42.0,파주시
파주,12,30.005,-2.683333333,11.65,-17.51666667,7.233333333,0.0,0.0,151.1,50.72166667,21.88333333,66.3,파주시
합천,1,26.72,0.233333333,15.58333333,-12.96666667,14.83333333,0.0,0.0,142.35,47.21,28.03333333,75.9,합천군
합천,2,26.72,2.783333333,18.4,-10.05,17.15,0.0,0.0,158.8,52.34166667,23.55,37.4,합천군
합천,3,26.72,9.166666667,24.13333333,-4.766666667,24.8,0.0,0.0,178.6,48.415,64.91666667,102.3,합천군
합천,4,26.72,13.61666667,28.73333333,-0.833333333,30.76666667,7.033333333,2.033333333,190.9666667,48.6,71.36666667,95.3,합천군
합천,5,26.72,18.68333333,31.5,4.766666667,39.11666667,9.966666667,4.6,197.45,45.34833333,96.45,219.2,합천군
합천,6,26.72,22.95,34.66666667,12.3,47.56666667,18.68333333,9.783333333,158.7333333,36.38666667,146.6333333,137.4,합천군
합천,7,26.72,25.61666667,35.3,17.81666667,85.86666667,29.15,12.5,110.2166667,26.45333333,301.9833333,443.8,합천군
합천,8,26.72,26.38333333,36.55,17.76666667,107.0166667,34.98333333,13.63333333,133.3833333,33.20666667,318.8833333,401.2,합천군
합천,9,26.72,21.23333333,31.28333333,11.51666667,66.13333333,23.3,8.766666667,111.7833333,30.00333333,179.0833333,174.8,합천군
합천,10,26.72,14.45,28.06666667,1.6,75.11666667,13.28333333,3.6,171.0,48.83166667,97.23333333,257.8,합천군
합천,11,26.72,8.4,23.63333333,-4.033333333,17.7,0.0,0.0,147.6,47.665,37.55,61.5,합천군
합천,12,26.72,1.683333333,15.8,-10.9,13.11666667,0.0,0.0,135.3666667,45.99,25.11666667,89.7,합천군
해남,1,16.36,0.983333333,14.21666667,-12.41666667,19.86666667,0.0,0.0,148.35,47.17,37.8,70.8,해남군
해남,2,16.36,2.4,16.4,-9.233333333,14.21666667,0.0,0.0,144.65,46.89166667,26.08333333,30.0,해남군
해남,3,16.36,7.933333333,21.66666667,-5.55,27.91666667,0.0,0.0,176.3666667,47.485,82.78333333,120.6,해남군
해남,4,16.36,12.08333333,24.61666667,-2.133333333,28.41666667,8.35,2.666666667,187.1666667,47.76333333,66.3,95.6,해남군
해남,5,16.36,17.2,28.68333333,3.1,49.26666667,13.83333333,4.516666667,195.4833333,45.11666667,126.0333333,262.3,해남군
해남,6,16.36,21.95,31.03333333,12.75,64.2,27.21666667,13.6,159.0,37.76,148.9166667,212.6,해남군
해남,7,16.36,25.4,33.45,18.4,131.7333333,34.0,10.2,126.9,28.79333333,290.1,507.2,해남군
해남,8,16.36,26.63333333,34.9,18.06666667,71.21666667,30.21666667,10.6,165.1833333,39.67,175.1333333,89.6,해남군
해남,9,16.36,21.88333333,31.03333333,10.58333333,72.23333333,26.61666667,9.0,132.1666667,35.53666667,182.65,187.5,해남군
해남,10,16.36,14.96666667,27.3,1.333333333,60.26666667,16.91666667,5.516666667,188.8833333,53.78666667,87.15,218.8,해남군
해남,11,16.36,9.583333333,22.46666667,-3.616666667,17.55,0.0,0.0,150.1833333,48.19666667,42.41666667,74.7,해남군
해남,12,16.36,2.683333333,16.46666667,-9.483333333,12.86666667,0.0,0.0,137.8333333,44.87666667,29.81666667,50.0,해남군
홍성,1,23.87,-1.216666667,11.7,-13.98333333,17.1,0.0,0.0,158.05,51.06333333,25.68333333,72.7,홍성군
홍성,2,23.87,1.0,13.93333333,-10.65,17.53333333,0.0,0.0,162.6333333,53.15666667,26.46666667,84.8,홍성군
홍성,3,23.87,7.35,20.95,-4.866666667,24.66666667,0.0,0.0,189.05,50.945,52.86666667,96.8,홍성군
홍성,4,23.87,12.2,26.63333333,-0.483333333,35.36666667,8.083333333,2.133333333,201.4833333,51.12,66.55,141.4,홍성군
홍성,5,23.87,17.63333333,29.25,5.6,30.96666667,12.01666667,5.316666667,216.5,49.735,85.13333333,137.3,홍성군
홍성,6,23.87,22.25,32.3,13.46666667,60.81666667,18.85,6.3,177.8,40.48166667,114.3333333,145.0,홍성군
홍성,7,23.87,25.61666667,34.21666667,18.56666667,113.6833333,25.68333333,10.83333333,148.85,33.36666667,270.45,447.7,홍성군
홍성,8,23.87,26.18333333,34.76666667,18.1,81.36666667,29.43333333,13.03333333,151.4333333,36.08333333,303.85,374.0,홍성군
홍성,9,23.87,21.26666667,30.11666667,10.81666667,85.8,27.68333333,11.08333333,146.9333333,39.41833333,190.9833333,180.7,홍성군
홍성,10,23.87,14.08333333,26.23333333,1.583333333,42.55,14.65,5.433333333,182.7166667,52.32333333,83.95,196.2,홍성군
홍성,11,23.87,7.933333333,21.68333333,-4.116666667,42.81666667,0.0,0.0,144.8333333,47.095,80.45,78.0,홍성군
홍성,12,23.87,0.6,14.13333333,-12.83333333,14.05,0.0,0.0,128.5,42.60833333,40.65,127.0,홍성군
홍천,1,140.2,-3.916666667,9.916666667,-17.48333333,15.31666667,0.0,0.0,137.0666667,44.67833333,22.3,61.1,홍천군
홍천,2,140.2,-0.683333333,14.3,-14.08333333,10.68333333,0.0,0.0,148.4666667,48.75333333,16.8,44.0,홍천군
홍천,3,140.2,6.8,22.33333333,-6.15,26.4,0.0,0.0,169.65,45.735,50.35,102.2,홍천군
홍천,4,140.2,11.86666667,28.08333333,-2.016666667,32.21666667,6.483333333,2.216666667,180.3333333,45.60833333,70.28333333,129.6,홍천군
홍천,5,140.2,17.23333333,31.26666667,3.516666667,55.05,17.58333333,5.866666667,194.05,44.055,118.25,257.7,홍천군
홍천,6,140.2,22.21666667,33.78333333,10.96666667,50.56666667,16.31666667,7.233333333,164.4,37.17166667,131.7,235.4,홍천군
홍천,7,140.2,25.33333333,35.81666667,16.8,64.91666667,24.95,12.61666667,131.55,29.3,233.5666667,346.4,홍천군
홍천,8,140.2,25.46666667,36.3,16.83333333,88.86666667,40.63333333,14.61666667,121.1333333,28.735,358.9,600.2,홍천군
홍천,9,140.2,20.08333333,30.98333333,10.26666667,56.55,13.68333333,5.933333333,123.6333333,33.37166667,144.9333333,165.9,홍천군
홍천,10,140.2,12.13333333,25.88333333,-0.2,29.23333333,11.28333333,4.316666667,129.2666667,37.12666667,64.71666667,141.4,홍천군
홍천,11,140.2,5.633333333,21.61666667,-6.833333333,32.36666667,0.0,0.0,118.5666667,38.85166667,57.51666667,48.4,홍천군
홍천,12,140.2,-2.45,11.78333333,-16.46666667,9.55,0.0,0.0,107.3666667,36.16833333,23.38333333,93.6,홍천군
강진군,1,12.975,2.0,14.68333333,-10.01666667,22.33333333,0.0,0.0,141.2166667,44.915,42.9,92.8,강진군
강진군,2,12.975,3.633333333,17.18333333,-6.6,15.7,0.0,0.0,139.7166667,45.59,29.28333333,39.0,강진군
강진군,3,12.975,9.05,22.81666667,-3.066666667,34.98333333,0.0,0.0,174.35,46.94833333,99.7,125.0,강진군
강진군,4,12.975,13.11666667,25.83333333,-0.0166666667,42.15,13.11666667,4.183333333,182.6166667,46.59166667,93.03333333,102.6,강진군
강진군,5,12.975,18.1,29.33333333,5.45,56.65,13.61666667,4.466666667,189.9,43.81333333,141.35,320.3,강진군
강진군,6,12.975,22.6,31.71666667,13.21666667,84.75,35.13333333,12.88333333,158.5166667,36.55,210.45,234.7,강진군
강진군,7,12.975,25.83333333,34.15,18.91666667,122.3166667,29.81666667,13.08333333,109.0666667,24.74166667,330.2333333,518.6,강진군
강진군,8,12.975,27.08333333,35.25,18.95,110.5166667,38.1,11.7,150.0166667,36.02166667,251.5166667,290.0,강진군
강진군,9,12.975,22.46666667,31.71666667,12.38333333,66.21666667,23.55,9.166666667,119.7166667,32.17666667,182.0666667,180.0,강진군
강진군,10,12.975,15.88333333,27.68333333,3.766666667,54.58333333,14.81666667,4.916666667,177.35,50.515,86.6,254.3,강진군
강진군,11,12.975,10.26666667,23.26666667,-1.816666667,16.81666667,0.0,0.0,133.8833333,43.20666667,42.9,73.6,강진군
강진군,12,12.975,3.45,16.61666667,-7.266666667,12.9,0.0,0.0,121.55,39.62,28.61666667,58.0,강진군
경주시,1,40.13,1.083333333,15.63333333,-10.5,19.13333333,0.0,0.0,165.8333333,53.22333333,38.8,161.0,경주시
경주시,2,40.13,3.183333333,18.33333333,-8.7,18.71666667,0.0,0.0,159.5,51.915,23.66666667,42.2,경주시
경주시,3,40.13,9.066666667,24.41666667,-2.916666667,26.15,0.0,0.0,176.8666667,47.65,63.38333333,112.8,경주시
경주시,4,40.13,13.31666667,29.3,-0.933333333,28.51666667,7.916666667,2.766666667,193.5166667,49.21333333,62.31666667,84.3,경주시
경주시,5,40.13,18.5,32.75,5.016666667,26.8,6.966666667,2.366666667,207.4,47.565,61.4,138.9,경주시
경주시,6,40.13,22.63333333,34.9,12.23333333,38.83333333,13.93333333,5.366666667,171.3166667,39.21833333,128.5,155.9,경주시
경주시,7,40.13,25.5,36.28333333,17.33333333,68.96666667,22.1,8.466666667,117.7333333,26.89,204.5833333,273.7,경주시
경주시,8,40.13,26.43333333,37.55,18.15,79.08333333,21.61666667,9.15,144.6833333,34.58333333,209.7333333,244.3,경주시
경주시,9,40.13,21.21666667,31.86666667,11.16666667,94.91666667,30.3,8.583333333,103.6,27.81,211.1166667,207.9,경주시
경주시,10,40.13,14.88333333,28.45,2.2,69.66666667,15.31666667,4.716666667,153.2833333,43.8,98.51666667,237.6,경주시
경주시,11,40.13,9.133333333,24.3,-3.416666667,15.23333333,0.0,0.0,157.2666667,50.875,25.23333333,25.2,경주시
경주시,12,40.13,2.233333333,17.1,-9.316666667,19.48333333,0.0,0.0,167.85,55.33,39.95,174.6,경주시
고산,1,73.32333333,6.6,16.45,-0.766666667,25.53333333,0.0,0.0,105.3833333,33.21666667,50.15,58.7,의정부시
고산,2,73.32333333,7.183333333,16.66666667,-0.483333333,23.76666667,0.0,0.0,122.8,39.56333333,42.1,70.4,의정부시
고산,3,73.32333333,11.05,20.11666667,3.733333333,23.6,0.0,0.0,166.4666667,44.79666667,77.25,69.1,의정부시
고산,4,73.32333333,14.25,22.88333333,6.15,43.03333333,9.566666667,3.133333333,190.7166667,48.83666667,86.26666667,147.7,의정부시
고산,5,73.32333333,17.83333333,25.78333333,10.81666667,58.93333333,20.56666667,7.5,188.3333333,43.76,151.3,291.8,의정부시
고산,6,73.32333333,21.51666667,28.36666667,15.5,86.81666667,26.5,9.7,152.0166667,35.35166667,211.6166667,117.7,의정부시
고산,7,73.32333333,25.46666667,32.3,20.36666667,59.9,26.91666667,9.8,131.5,30.04666667,168.6333333,237.6,의정부시
고산,8,73.32333333,27.28333333,33.38333333,21.6,77.36666667,37.53333333,13.21666667,197.8333333,47.74,195.5666667,194.3,의정부시
고산,9,73.32333333,23.73333333,30.66666667,17.26666667,75.5,36.28333333,13.16666667,152.4833333,41.05166667,242.5833333,324.0,의정부시
고산,10,73.32333333,18.65,26.61666667,11.68333333,40.06666667,16.51666667,5.783333333,194.2666667,55.15833333,52.35,124.4,의정부시
고산,11,73.32333333,14.33333333,23.31666667,5.833333333,21.71666667,0.0,0.0,148.0166667,47.125,39.9,52.3,의정부시
고산,12,73.32333333,8.733333333,18.65,-0.0666666667,15.1,0.0,0.0,97.33333333,31.33166667,45.8,65.5,의정부시
고창군,1,55.62,0.116666667,12.9,-11.66666667,11.56666667,0.0,0.0,129.8666667,41.54166667,24.18333333,57.1,고창군
고창군,2,55.62,1.866666667,16.75,-9.016666667,12.3,0.0,0.0,145.5333333,47.29833333,23.28333333,45.4,고창군
고창군,3,55.62,7.95,23.05,-4.516666667,16.4,0.0,0.0,180.15,48.525,50.86666667,67.3,고창군
고창군,4,55.62,12.4,27.25,-0.933333333,22.45,6.516666667,1.916666667,186.6833333,47.52833333,58.05,88.0,고창군
고창군,5,55.62,17.65,29.61666667,4.816666667,31.08333333,9.05,3.75,191.9833333,44.13166667,84.95,172.8,고창군
고창군,6,55.62,22.1,32.85,12.21666667,70.3,25.48333333,7.6,153.3666667,35.25666667,140.45,127.4,고창군
고창군,7,55.62,25.55,34.01666667,18.55,67.8,25.36666667,12.88333333,111.3333333,25.14,268.8333333,424.5,고창군
고창군,8,55.62,26.46666667,35.0,18.55,92.8,33.68333333,10.85,136.9833333,32.79666667,253.3333333,413.2,고창군
고창군,9,55.62,21.66666667,31.18333333,11.73333333,69.33333333,27.4,9.45,126.3833333,33.95666667,177.15,142.3,고창군
고창군,10,55.62,14.58333333,27.23333333,3.0,35.78333333,7.616666667,2.583333333,177.4,50.625,63.5,137.9,고창군
고창군,11,55.62,8.983333333,23.21666667,-2.183333333,28.38333333,0.0,0.0,134.9666667,43.53333333,60.63333333,55.5,고창군
고창군,12,55.62,2.0,15.95,-10.6,15.23333333,0.0,0.0,112.2666667,36.83333333,36.13333333,102.6,고창군
광양시,1,84.555,2.95,15.61666667,-8.666666667,24.38333333,0.0,0.0,165.8,53.20166667,36.46666667,84.4,광양시
광양시,2,84.555,4.85,17.85,-6.266666667,21.1,0.0,0.0,161.5666667,52.40833333,31.56666667,51.4,광양시
광양시,3,84.555,10.45,23.3,-0.566666667,45.76666667,0.0,0.0,186.85,50.31833333,99.01666667,127.8,광양시
광양시,4,84.555,14.25,26.28333333,3.0,36.63333333,10.45,2.8,188.2666667,47.98,83.93333333,57.0,광양시
광양시,5,84.555,18.95,30.08333333,8.216666667,61.15,14.46666667,4.366666667,193.05,44.73166667,138.3166667,257.5,광양시
광양시,6,84.555,22.73333333,32.65,14.66666667,87.38333333,30.45,11.96666667,166.05,38.24166667,228.3333333,254.2,광양시
광양시,7,84.555,25.81666667,34.25,19.5,121.3666667,37.9,13.15,120.7,27.31333333,376.2833333,607.8,광양시
광양시,8,84.555,27.16666667,35.75,20.46666667,88.53333333,38.51666667,11.98333333,147.6333333,35.40833333,270.25,275.1,광양시
광양시,9,84.555,22.68333333,31.26666667,14.28333333,74.85,28.96666667,9.933333333,119.25,32.02666667,210.1166667,209.1,광양시
광양시,10,84.555,16.95,28.3,6.216666667,68.0,14.76666667,5.116666667,181.4,51.71833333,89.86666667,229.2,광양시
광양시,11,84.555,11.53333333,23.41666667,0.4,29.1,0.0,0.0,148.5833333,48.10333333,52.03333333,109.3,광양시
광양시,12,84.555,4.45,16.76666667,-6.916666667,12.96666667,0.0,0.0,154.8333333,50.67,22.88333333,57.9,광양시
김해시,1,54.59,2.55,15.5,-9.25,28.4,0.0,0.0,175.3333333,56.025,42.9,117.2,김해시
김해시,2,54.59,4.966666667,17.93333333,-7.233333333,22.65,0.0,0.0,167.4666667,54.79166667,34.75,65.7,김해시
김해시,3,54.59,10.35,22.8,-1.066666667,44.61666667,0.0,0.0,182.7666667,49.51166667,104.3666667,131.0,김해시
김해시,4,54.59,14.08333333,26.83333333,2.85,50.43333333,14.76666667,4.25,190.6166667,48.55166667,97.58333333,83.3,김해시
김해시,5,54.59,18.83333333,30.1,8.283333333,50.38333333,14.48333333,5.133333333,203.0333333,46.71166667,125.5,286.0,김해시
김해시,6,54.59,22.51666667,32.8,14.65,66.66666667,16.41666667,5.25,170.0666667,39.145,176.0666667,140.2,김해시
김해시,7,54.59,25.8,34.53333333,19.15,116.0166667,26.58333333,9.983333333,124.7,28.17666667,340.8166667,416.1,김해시
김해시,8,54.59,27.28333333,36.5,20.31666667,84.35,30.71666667,11.6,149.55,35.83,234.65,258.8,김해시
김해시,9,54.59,22.66666667,32.1,13.81666667,76.45,30.48333333,9.733333333,113.7166667,30.54333333,201.2,177.1,김해시
김해시,10,54.59,16.85,28.66666667,5.55,40.5,13.08333333,4.366666667,168.2,49.43333333,59.45,155.7,김해시
김해시,11,54.59,11.36666667,24.2,-0.733333333,34.83333333,0.0,0.0,158.4333333,52.84,48.83333333,37.6,김해시
김해시,12,54.59,3.9,17.2,-8.133333333,14.65,0.0,0.0,179.7166667,58.935,29.28333333,76.5,김해시
대관령,1,795.84,-6.3,6.8,-21.43333333,10.61666667,0.0,0.0,161.0833333,54.95666667,21.2,85.8,평창군
대관령,2,795.84,-4.016666667,9.666666667,-19.71666667,14.48333333,0.0,0.0,182.1166667,59.77166667,18.88333333,43.3,평창군
대관령,3,795.84,2.6,17.46666667,-12.01666667,21.38333333,0.0,0.0,201.3833333,54.285,56.85,68.4,평창군
대관령,4,795.84,7.316666667,22.96666667,-6.016666667,28.61666667,6.716666667,2.216666667,209.3166667,52.94166667,74.86666667,85.2,평창군
대관령,5,795.84,13.08333333,27.43333333,-1.383333333,38.23333333,10.9,3.983333333,221.3833333,50.27666667,94.83333333,197.4,평창군
대관령,6,795.84,17.33333333,29.35,6.633333333,67.43333333,16.76666667,6.133333333,178.3666667,40.59333333,154.6,166.6,평창군
대관령,7,795.84,20.68333333,30.45,11.45,62.11666667,19.38333333,10.03333333,154.6333333,34.44666667,212.35,257.5,평창군
대관령,8,795.84,20.98333333,30.85,12.03333333,83.4,32.9,13.1,124.75,29.59833333,330.2833333,336.8,평창군
대관령,9,795.84,15.48333333,26.06666667,4.283333333,87.05,20.35,7.016666667,132.5166667,35.515,258.0833333,397.1,평창군
대관령,10,795.84,8.633333333,22.01666667,-3.616666667,46.83333333,10.81666667,3.0,160.1333333,45.97666667,96.48333333,175.1,평창군
대관령,11,795.84,3.15,17.7,-10.65,22.3,0.0,0.0,163.5,53.55,43.98333333,55.8,평창군
대관령,12,795.84,-4.833333333,9.2,-19.9,19.2,0.0,0.0,152.25,54.24666667,31.91666667,152.9,평창군
대구,1,57.25,1.15,14.3,-10.43333333,10.4,0.0,0.0,172.2,55.315,20.73333333,70.4,대구광역시
대구,2,57.25,3.5,17.8,-7.683333333,15.48333333,0.0,0.0,171.8166667,55.98166667,20.33333333,40.1,대구광역시
대구,3,57.25,9.966666667,24.71666667,-1.783333333,17.83333333,0.0,0.0,188.9,50.88833333,50.11666667,78.0,대구광역시
대구,4,57.25,14.38333333,29.4,1.683333333,24.21666667,6.733333333,2.1,197.8166667,50.55666667,57.61666667,82.2,대구광역시
대구,5,57.25,19.6,32.56666667,7.133333333,30.43333333,8.25,4.616666667,212.95,48.82333333,76.43333333,195.8,대구광역시
대구,6,57.25,23.73333333,35.53333333,14.0,46.23333333,20.2,9.25,179.3666667,41.05166667,130.4666667,130.2,대구광역시
대구,7,57.25,26.38333333,36.25,18.7,56.33333333,19.43333333,10.35,131.3333333,29.56333333,196.7166667,241.7,대구광역시
대구,8,57.25,27.3,37.4,19.31666667,94.98333333,26.2,9.933333333,141.9,33.90666667,251.8666667,192.3,대구광역시
대구,9,57.25,22.05,31.76666667,12.76666667,52.61666667,14.71666667,6.2,123.1666667,33.55833333,129.5666667,101.4,대구광역시
대구,10,57.25,15.73333333,28.21666667,3.75,43.21666667,11.36666667,3.25,184.8666667,52.83333333,70.41666667,159.4,대구광역시
대구,11,57.25,9.666666667,23.68333333,-2.316666667,16.31666667,0.0,0.0,168.8166667,54.65333333,29.61666667,31.3,대구광역시
대구,12,57.25,2.35,15.5,-9.133333333,11.73333333,0.0,0.0,169.7666667,56.36833333,24.61666667,89.8,대구광역시
대전,1,67.79,-0.416666667,12.5,-13.1,15.93333333,0.0,0.0,155.2333333,50.365,26.21666667,77.3,대전광역시
대전,2,67.79,1.95,16.06666667,-9.633333333,21.65,0.0,0.0,160.3333333,52.35,33.15,89.8,대전광역시
대전,3,67.79,8.833333333,23.35,-3.533333333,23.35,0.0,0.0,184.95,50.12833333,59.91666667,84.6,대전광역시
대전,4,67.79,13.6,28.73333333,0.9,25.35,8.033333333,2.883333333,197.5333333,50.47,72.71666667,137.5,대전광역시
대전,5,67.79,18.96666667,31.3,6.433333333,32.36666667,10.13333333,4.133333333,213.0,49.33166667,91.18333333,184.8,대전광역시
대전,6,67.79,23.58333333,33.9,14.51666667,41.65,20.66666667,9.666666667,177.1833333,40.73833333,126.2,114.6,대전광역시
대전,7,67.79,26.31666667,35.08333333,18.71666667,104.85,28.81666667,10.51666667,136.6333333,31.27166667,348.9833333,624.5,대전광역시
대전,8,67.79,27.03333333,36.01666667,19.1,105.85,33.76666667,11.63333333,143.6166667,34.46166667,331.1166667,391.8,대전광역시
대전,9,67.79,21.98333333,31.51666667,12.53333333,78.53333333,24.31666667,7.966666667,143.2,38.68333333,175.2666667,220.0,대전광역시
대전,10,67.79,14.73333333,27.03333333,2.666666667,35.45,9.033333333,3.166666667,180.9,52.47,64.25,130.7,대전광역시
대전,11,67.79,8.55,22.83333333,-3.633333333,32.18333333,0.0,0.0,150.1333333,49.75333333,52.23333333,53.7,대전광역시
대전,12,67.79,0.966666667,15.0,-12.6,14.33333333,0.0,0.0,136.6,45.92,34.66666667,120.0,대전광역시
보성군,1,1.873333333,2.366666667,14.86666667,-9.166666667,21.45,0.0,0.0,158.4833333,50.46166667,36.23333333,84.6,보성군
보성군,2,1.873333333,3.966666667,16.8,-6.916666667,20.88333333,0.0,0.0,153.0333333,49.63833333,32.38333333,54.7,보성군
보성군,3,1.873333333,9.233333333,22.71666667,-2.916666667,47.15,0.0,0.0,183.9166667,49.53333333,114.2,127.5,보성군
보성군,4,1.873333333,13.2,25.38333333,-0.366666667,49.85,13.3,3.95,184.05,47.265,100.8166667,60.4,보성군
보성군,5,1.873333333,18.18333333,29.28333333,4.7,75.9,14.16666667,4.2,196.15,45.24166667,157.4166667,333.2,보성군
보성군,6,1.873333333,22.76666667,31.71666667,13.9,94.23333333,36.8,11.76666667,169.75,39.11666667,259.9166667,314.2,보성군
보성군,7,1.873333333,25.78333333,33.41666667,19.36666667,132.55,30.8,12.18333333,120.1333333,27.22166667,348.1333333,463.7,보성군
보성군,8,1.873333333,27.03333333,35.23333333,19.58333333,76.43333333,30.55,13.35,160.2833333,38.46666667,200.4166667,331.2,보성군
보성군,9,1.873333333,22.36666667,31.4,12.66666667,59.3,24.88333333,11.18333333,126.5,33.98,168.8,155.9,보성군
보성군,10,1.873333333,15.95,27.33333333,3.95,56.8,16.55,6.133333333,197.4333333,56.26,80.2,210.9,보성군
보성군,11,1.873333333,10.46666667,23.23333333,-1.683333333,25.91666667,0.0,0.0,156.0333333,50.11833333,51.65,98.3,보성군
보성군,12,1.873333333,3.7,16.4,-7.8,12.75,0.0,0.0,148.6333333,48.56,25.46666667,65.3,보성군
부산,1,404.62,3.983333333,15.25,-7.966666667,34.45,0.0,0.0,182.4333333,58.61,47.71666667,127.7,부산광역시
부산,2,404.62,5.866666667,16.58333333,-6.033333333,28.43333333,0.0,0.0,172.45,56.39666667,46.4,94.9,부산광역시
부산,3,404.62,10.85,21.13333333,0.05,49.06666667,0.0,0.0,186.7166667,50.285,111.9,147.3,부산광역시
부산,4,404.62,14.11666667,24.55,4.383333333,50.83333333,15.18333333,4.75,194.3166667,49.505,110.7,72.9,부산광역시
부산,5,404.62,18.26666667,26.98333333,9.833333333,46.2,12.23333333,4.666666667,199.3666667,46.14666667,127.2333333,285.3,부산광역시
부산,6,404.62,21.85,30.01666667,15.81666667,85.0,23.8,7.75,174.6666667,40.22166667,243.3833333,172.3,부산광역시
부산,7,404.62,25.18333333,32.55,19.45,155.2666667,37.55,11.71666667,135.0666667,30.545,420.7333333,674.7,부산광역시
부산,8,404.62,27.08333333,34.75,21.38333333,100.2333333,43.36666667,14.15,162.7666667,39.015,280.5,324.9,부산광역시
부산,9,404.62,22.86666667,30.43333333,16.18333333,85.78333333,32.93333333,9.683333333,116.4166667,31.42666667,244.6166667,160.3,부산광역시
부산,10,404.62,17.81666667,27.66666667,7.95,32.28333333,9.483333333,3.366666667,184.7666667,52.69166667,53.68333333,135.7,부산광역시
부산,11,404.62,12.75,23.66666667,1.283333333,34.2,0.0,0.0,174.4833333,56.935,50.85,93.5,부산광역시
부산,12,404.62,5.45,17.55,-6.85,22.96666667,0.0,0.0,182.2666667,59.73,41.36666667,98.3,부산광역시
서울,1,85.6,-1.566666667,10.65,-13.6,16.3,0.0,0.0,161.1833333,52.78333333,23.55,60.5,서울특별시
서울,2,85.6,0.966666667,13.63333333,-10.33333333,10.55,0.0,0.0,159.75,52.42666667,19.88333333,52.1,서울특별시
서울,3,85.6,8.233333333,21.3,-2.883333333,28.41666667,0.0,0.0,182.0833333,49.08,52.76666667,100.4,서울특별시
